NumIters,Seconds,LearningRate,loss1/loss1,loss2/loss1,loss3/loss3/new,LOG OF LOSS
160600,25770.73863,0.00965971,10.2602,10.7488,2.16E-05,-4.665226677
160640,25775.64698,0.00965962,10.3897,10.906,0.000223145,-3.65141284
160680,25780.56204,0.00965954,10.4543,10.7711,0.00455181,-2.341815874
160720,25785.4674,0.00965945,10.4252,10.387,0.00342007,-2.465965005
160760,25790.38087,0.00965936,10.0159,10.9127,0.000348944,-3.457244265
160800,25795.29428,0.00965928,10.6351,10.9211,0.00111329,-2.953391692
160840,25800.20392,0.00965919,10.8447,11.311,0.000316364,-3.499812942
160880,25805.11423,0.00965911,10.461,11.2224,0.000182648,-3.738385079
160920,25810.02681,0.00965902,10.0394,11.137,0.00148403,-2.82855732
160960,25814.93847,0.00965893,10.574,11.5843,0.000348055,-3.458352123
161000,25819.84979,0.00965885,10.0931,11.852,0.0028635,-2.543102813
161040,25824.76628,0.00965876,10.5121,11.5266,0.000772593,-3.112049231
161080,25829.68361,0.00965867,10.6113,11.1141,0.0442128,-1.35445198
161120,25834.59605,0.00965859,10.6663,10.9299,0.00108698,-2.963778447
161160,25839.50647,0.0096585,9.93538,10.6793,0.25346,-0.596090569
161200,25844.41584,0.00965842,10.2409,10.8992,0.0323655,-1.489917679
161240,25849.32846,0.00965833,9.92811,11.9135,0.0054446,-2.264034021
161280,25854.24097,0.00965824,10.5511,10.9708,0.0511739,-1.290951484
161320,25859.15198,0.00965816,10.7493,11.344,0.00283643,-2.54722793
161360,25864.06767,0.00965807,10.9399,10.987,0.00191617,-2.717565964
161400,25868.97954,0.00965798,10.9942,11.4164,0.000440386,-3.356166496
161440,25873.88893,0.0096579,10.7159,11.2899,0.000378027,-3.42247718
161480,25878.7997,0.00965781,9.44221,11.0689,0.000187648,-3.72665606
161520,25883.71065,0.00965773,9.7604,10.5072,0.00215669,-2.666212275
161560,25888.62005,0.00965764,10.6365,10.3969,0.000178998,-3.747151821
161600,25893.53192,0.00965755,10.2917,10.7423,0.00196838,-2.705891056
161640,25898.44883,0.00965747,10.6874,11.6416,0.00183098,-2.7373164
161680,25903.36286,0.00965738,10.7434,11.8019,0.0239791,-1.620167121
161720,25908.27635,0.00965729,10.4405,11.106,0.0409561,-1.387681405
161760,25913.19144,0.00965721,10.2746,11.2325,0.0007307,-3.136260893
161800,25918.10177,0.00965712,10.9354,11.077,0.00351848,-2.453644913
161840,25923.01523,0.00965704,11.2418,10.9268,0.00128959,-2.889548343
161880,25927.93011,0.00965695,10.5292,11.1683,0.0215556,-1.666439884
161920,25932.84335,0.00965686,10.1538,11.2527,0.00121552,-2.915237891
161960,25937.75663,0.00965678,9.68001,10.6954,0.00234403,-2.630036834
162000,25942.67132,0.00965669,10.1665,11.2238,0.000893054,-3.04912228
162040,25947.57914,0.0096566,10.2928,10.9555,0.00210156,-2.677458206
162080,25952.5063,0.00965652,9.92064,10.8422,0.00267326,-2.5729588
162120,25957.42579,0.00965643,11.7709,10.9214,0.000285329,-3.544654086
162160,25962.33523,0.00965634,10.5687,11.1397,6.75E-05,-4.170411938
162200,25967.2475,0.00965626,10.8083,11.1526,0.000104498,-3.980892021
162240,25972.16252,0.00965617,10.4446,11.2119,0.0101654,-1.992875528
162280,25977.07359,0.00965609,10.0734,10.7221,0.00106276,-2.9735648
162320,25981.98445,0.009656,11.0165,11.0758,0.000534596,-3.271974295
162360,25986.8956,0.00965591,10.1436,10.5628,0.000382427,-3.417451453
162400,25991.80265,0.00965583,10.343,11.0653,0.0547089,-1.261942017
162440,25996.71807,0.00965574,10.1605,10.8487,0.000880973,-3.055037402
162480,26001.63078,0.00965565,11.0586,11.3665,6.64E-05,-4.177850235
162520,26006.53989,0.00965557,10.3391,10.9855,0.00559275,-2.252374594
162560,26011.62899,0.00965548,10.0341,10.6806,0.000815411,-3.088623434
162600,26016.75857,0.0096554,11.1662,11.4996,0.000226434,-3.645058361
162640,26021.72538,0.00965531,10.2075,10.8344,0.00463693,-2.33376946
162680,26026.63683,0.00965522,9.68299,10.6659,0.00725839,-2.1391597
162720,26031.54534,0.00965514,9.95154,11.0108,0.0315756,-1.500648388
162760,26036.45675,0.00965505,10.1551,11.2808,6.77E-05,-4.16943186
162800,26041.36867,0.00965496,10.2774,11.038,0.0197603,-1.704206466
162840,26046.28281,0.00965488,10.1841,11.0246,0.00106072,-2.974399242
162880,26051.18913,0.00965479,10.887,11.6163,0.00853348,-2.068873825
162920,26056.10323,0.0096547,10.8205,11.9032,0.000244414,-3.611873921
162960,26061.01267,0.00965462,9.95954,10.9867,0.000382395,-3.417487795
163000,26065.92056,0.00965453,10.7181,10.8261,0.000163891,-3.785444895
163040,26070.84454,0.00965445,10.086,11.427,0.000333436,-3.476987513
163080,26075.75918,0.00965436,9.88028,10.5775,0.0102823,-1.987909729
163120,26080.66917,0.00965427,10.72,11.117,0.000130444,-3.884575892
163160,26085.58378,0.00965419,10.1823,11.4561,0.000412993,-3.384057309
163200,26090.49422,0.0096541,9.90934,11.0209,0.000296397,-3.528126196
163240,26095.40328,0.00965401,10.7732,10.9626,0.000167489,-3.77601371
163280,26100.31527,0.00965393,10.5267,11.1574,0.000102331,-3.989992782
163320,26105.22745,0.00965384,10.2843,10.9029,0.0003311,-3.480040819
163360,26110.1325,0.00965376,11.0567,12.0123,0.000178025,-3.749519006
163400,26115.04006,0.00965367,10.4208,10.8091,4.63E-05,-4.334620726
163440,26119.94973,0.00965358,10.5074,10.8077,0.000107682,-3.967856887
163480,26124.85777,0.0096535,10.5368,10.5884,0.000106582,-3.972316135
163520,26129.76697,0.00965341,10.651,11.0679,0.000213575,-3.670449585
163560,26134.6722,0.00965332,9.62806,10.6376,0.000524563,-3.280202346
163600,26139.57566,0.00965324,9.81519,10.2736,0.000126485,-3.897960975
163640,26144.48411,0.00965315,10.8355,12.2652,4.99E-05,-4.301558419
163680,26149.39429,0.00965307,9.96685,11.4432,0.00213987,-2.66961261
163720,26154.30344,0.00965298,10.7179,10.6921,0.000117173,-3.931172451
163760,26159.21463,0.00965289,10.5943,11.0341,5.60E-05,-4.251649143
163800,26164.12736,0.00965281,10.6057,11.4967,0.000456415,-3.340640091
163840,26169.03693,0.00965272,9.89959,10.2261,1.21E-05,-4.918415084
163880,26173.94785,0.00965263,10.422,11.4526,0.000951411,-3.021631832
163920,26178.86061,0.00965255,10.3939,11.4996,1.27E-05,-4.89649389
163960,26183.76834,0.00965246,10.2781,11.3827,1.55E-05,-4.810231849
164000,26339.89652,0.00965237,10.2395,11.0971,0.000140071,-3.853651771
164040,26344.80926,0.00965229,10.7711,10.6961,0.000315802,-3.500585124
164080,26349.72434,0.0096522,10.8081,11.5497,0.0212848,-1.671930426
164120,26354.63106,0.00965212,10.6186,10.6771,8.81E-05,-4.055031979
164160,26359.547,0.00965203,10.4636,10.8926,0.0168235,-1.774083648
164200,26364.46213,0.00965194,10.6249,11.1825,0.00388942,-2.410115157
164240,26369.37204,0.00965186,10.5781,11.4647,0.000511156,-3.291446537
164280,26374.2865,0.00965177,10.2126,10.9247,0.000330561,-3.480748386
164320,26379.20291,0.00965168,10.2231,10.8145,0.000256283,-3.591280201
164360,26384.1132,0.0096516,10.8214,10.9277,0.0063771,-2.195376773
164400,26389.02964,0.00965151,10.5117,10.645,0.00113826,-2.943758526
164440,26393.94235,0.00965142,10.129,10.9613,0.0830609,-1.080603367
164480,26398.8508,0.00965134,10.2723,11.0144,0.018428,-1.734521796
164520,26403.76804,0.00965125,9.52626,10.2674,0.00113243,-2.945988634
164560,26408.68376,0.00965117,10.5506,10.867,0.0719796,-1.142790571
164600,26413.59192,0.00965108,10.7504,11.0346,0.000205236,-3.687746458
164640,26418.50932,0.00965099,10.2203,10.7594,0.000357488,-3.446738532
164680,26423.42339,0.00965091,10.5299,11.1498,0.000897601,-3.046916672
164720,26428.33471,0.00965082,9.49984,10.7378,0.000200213,-3.698507727
164760,26433.24946,0.00965073,10.5325,10.6666,0.000166542,-3.778476224
164800,26438.16284,0.00965065,10.4093,11.2293,0.000106107,-3.974255964
164840,26443.0754,0.00965056,11.1741,11.6735,0.0389986,-1.408950983
164880,26447.98603,0.00965047,10.3017,11.1375,0.000990903,-3.003968857
164920,26452.90141,0.00965039,9.90736,11.4364,0.000718369,-3.143652417
164960,26457.81254,0.0096503,10.3455,10.7879,0.00247577,-2.606289704
165000,26462.72737,0.00965022,10.4083,10.7167,1.95E-05,-4.709177692
165040,26467.64207,0.00965013,10.7715,10.6024,0.000253203,-3.596531153
165080,26472.55212,0.00965004,10.2703,11.5144,1.49E-05,-4.827995804
165120,26477.46529,0.00964996,10.4774,10.6835,0.00269404,-2.56959596
165160,26482.37785,0.00964987,10.1753,11.0782,0.000470235,-3.327685049
165200,26487.2834,0.00964978,10.4202,11.2854,5.73E-05,-4.241784748
165240,26492.19975,0.0096497,10.4234,11.0067,2.57E-05,-4.589445452
165280,26497.11319,0.00964961,10.9033,10.9669,2.32E-05,-4.634410941
165320,26502.0226,0.00964952,10.3547,10.7979,1.75E-05,-4.756505562
165360,26506.93696,0.00964944,10.1345,11.1013,7.97E-05,-4.098450143
165400,26511.85126,0.00964935,10.1343,10.7817,7.44E-05,-4.128152215
165440,26516.75479,0.00964927,10.4384,10.729,0.000178429,-3.748534559
165480,26521.66783,0.00964918,9.49748,10.7476,0.000724356,-3.140047938
165520,26526.58027,0.00964909,10.3323,10.7917,1.69E-05,-4.771918035
165560,26531.49051,0.00964901,10.5,10.985,0.000228412,-3.641281083
165600,26536.40258,0.00964892,11.0449,10.9902,2.65E-05,-4.577360923
165640,26541.31884,0.00964883,10.8141,10.7738,2.59E-05,-4.586728743
165680,26546.23189,0.00964875,9.95154,10.5108,2.30E-05,-4.637811678
165720,26551.15367,0.00964866,9.7927,10.7892,6.31E-05,-4.199938294
165760,26556.06521,0.00964857,9.96523,10.7353,8.16E-05,-4.088110303
165800,26560.97782,0.00964849,9.62192,10.8215,5.23E-05,-4.281284953
165840,26565.89229,0.0096484,10.9563,11.579,4.55E-05,-4.34217095
165880,26570.80724,0.00964832,10.1571,11.1657,0.00111529,-2.952612192
165920,26575.71645,0.00964823,10.131,10.948,0.000326554,-3.486044992
165960,26580.63185,0.00964814,10.4691,10.7405,1.11E-05,-4.956217387
166000,26585.54715,0.00964806,10.5838,10.5455,0.000399094,-3.398924801
166040,26590.45683,0.00964797,10.5145,11.0162,0.000408333,-3.388985521
166080,26595.37136,0.00964788,11.5304,11.9408,4.96E-05,-4.304189225
166120,26600.28691,0.0096478,9.8319,10.8676,0.214362,-0.6688522
166160,26605.18943,0.00964771,9.85655,10.7944,0.000198485,-3.702272308
166200,26610.1009,0.00964762,10.4907,11.0861,0.000417777,-3.379055473
166240,26615.018,0.00964754,10.9503,10.9473,0.000165555,-3.781057698
166280,26619.92522,0.00964745,10.3665,11.3081,0.00133691,-2.873897828
166320,26624.83766,0.00964737,10.3154,10.6966,0.00018212,-3.739642358
166360,26629.75154,0.00964728,10.4597,11.4785,0.000111653,-3.952129603
166400,26634.66589,0.00964719,10.4384,11.0961,8.37E-06,-5.077222658
166440,26639.57865,0.00964711,9.87255,10.5756,0.000232242,-3.634059237
166480,26644.49229,0.00964702,10.0891,10.7583,2.34E-05,-4.630947498
166520,26649.40444,0.00964693,10.1629,10.8578,3.95E-05,-4.403312756
166560,26654.32196,0.00964685,10.4894,10.8155,0.000157006,-3.804083751
166600,26659.237,0.00964676,10.6411,11.0068,0.000147262,-3.831909306
166640,26664.15064,0.00964667,10.7593,11.3514,0.000196702,-3.706191224
166680,26669.07092,0.00964659,10.7371,11.3367,8.18E-05,-4.087389007
166720,26673.98179,0.0096465,10.4693,11.3562,0.00050498,-3.296725822
166760,26678.88923,0.00964642,10.4553,11.717,0.00088421,-3.053444578
166800,26683.80061,0.00964633,10.7929,11.1788,0.000855841,-3.067606912
166840,26688.71429,0.00964624,10.242,10.7783,0.00597021,-2.224010392
166880,26693.62461,0.00964616,10.206,10.6726,0.000905782,-3.042976314
166920,26698.54506,0.00964607,9.97592,10.8417,9.03E-05,-4.044289165
166960,26703.45794,0.00964598,9.86413,11.026,0.0282457,-1.549047658
